발생연도,성,국제질병분류코드,암종,연령군,발생자수(명),발생률(명/10만명),연결test
1999,남자,C18-C20,대장,10-14세,1,0.1,1999남C18-C2010-14세
1999,남자,C18-C20,대장,15-19세,6,0.3,1999남C18-C2015-19세
1999,남자,C18-C20,대장,20-24세,19,0.9,1999남C18-C2020-24세
1999,남자,C18-C20,대장,25-29세,49,2.1,1999남C18-C2025-29세
1999,남자,C18-C20,대장,30-34세,74,3.3,1999남C18-C2030-34세
1999,남자,C18-C20,대장,35-39세,201,8.7,1999남C18-C2035-39세
1999,남자,C18-C20,대장,40-44세,307,15.5,1999남C18-C2040-44세
1999,남자,C18-C20,대장,45-49세,372,27.1,1999남C18-C2045-49세
1999,남자,C18-C20,대장,50-54세,526,47.3,1999남C18-C2050-54세
1999,남자,C18-C20,대장,55-59세,750,73.5,1999남C18-C2055-59세
1999,남자,C18-C20,대장,60-64세,907,113.2,1999남C18-C2060-64세
1999,남자,C18-C20,대장,65-69세,728,145.2,1999남C18-C2065-69세
1999,남자,C18-C20,대장,70-74세,620,197.7,1999남C18-C2070-74세
1999,남자,C18-C20,대장,75-79세,442,219.9,1999남C18-C2075-79세
1999,남자,C18-C20,대장,80-84세,217,240.2,1999남C18-C2080-84세
1999,남자,C18-C20,대장,85세이상,90,216.9,1999남C18-C2085세이상
1999,남자,C18-C20,대장,전체,5310,22.4,1999남C18-C20전체
1999,남자,C22,간,00-04세,10,0.6,1999남C2200-04세
1999,남자,C22,간,05-09세,3,0.2,1999남C2205-09세
1999,남자,C22,간,10-14세,4,0.2,1999남C2210-14세
1999,남자,C22,간,15-19세,8,0.4,1999남C2215-19세
1999,남자,C22,간,20-24세,12,0.6,1999남C2220-24세
1999,남자,C22,간,25-29세,37,1.6,1999남C2225-29세
1999,남자,C22,간,30-34세,115,5.1,1999남C2230-34세
1999,남자,C22,간,35-39세,382,16.6,1999남C2235-39세
1999,남자,C22,간,40-44세,822,41.6,1999남C2240-44세
1999,남자,C22,간,45-49세,1076,78.3,1999남C2245-49세
1999,남자,C22,간,50-54세,1461,131.3,1999남C2250-54세
1999,남자,C22,간,55-59세,1769,173.3,1999남C2255-59세
1999,남자,C22,간,60-64세,1602,200,1999남C2260-64세
1999,남자,C22,간,65-69세,1134,226.1,1999남C2265-69세
1999,남자,C22,간,70-74세,796,253.9,1999남C2270-74세
1999,남자,C22,간,75-79세,497,247.3,1999남C2275-79세
1999,남자,C22,간,80-84세,205,226.9,1999남C2280-84세
1999,남자,C22,간,85세이상,84,202.4,1999남C2285세이상
1999,남자,C22,간,전체,10017,42.3,1999남C22전체
1999,남자,C23-C24,담낭 및 기타담도,00-04세,,,1999남C23-C2400-04세
1999,남자,C23-C24,담낭 및 기타담도,05-09세,,,1999남C23-C2405-09세
1999,남자,C23-C24,담낭 및 기타담도,10-14세,,,1999남C23-C2410-14세
1999,남자,C23-C24,담낭 및 기타담도,15-19세,1,0,1999남C23-C2415-19세
1999,남자,C23-C24,담낭 및 기타담도,20-24세,,,1999남C23-C2420-24세
1999,남자,C23-C24,담낭 및 기타담도,25-29세,1,0,1999남C23-C2425-29세
1999,남자,C23-C24,담낭 및 기타담도,30-34세,6,0.3,1999남C23-C2430-34세
1999,남자,C23-C24,담낭 및 기타담도,35-39세,27,1.2,1999남C23-C2435-39세
1999,남자,C23-C24,담낭 및 기타담도,40-44세,47,2.4,1999남C23-C2440-44세
1999,남자,C23-C24,담낭 및 기타담도,45-49세,76,5.5,1999남C23-C2445-49세
1999,남자,C23-C24,담낭 및 기타담도,50-54세,136,12.2,1999남C23-C2450-54세
1999,남자,C23-C24,담낭 및 기타담도,55-59세,213,20.9,1999남C23-C2455-59세
1999,남자,C23-C24,담낭 및 기타담도,60-64세,279,34.8,1999남C23-C2460-64세
1999,남자,C23-C24,담낭 및 기타담도,65-69세,240,47.9,1999남C23-C2465-69세
1999,남자,C23-C24,담낭 및 기타담도,70-74세,212,67.6,1999남C23-C2470-74세
1999,남자,C23-C24,담낭 및 기타담도,75-79세,180,89.6,1999남C23-C2475-79세
1999,남자,C23-C24,담낭 및 기타담도,80-84세,107,118.5,1999남C23-C2480-84세
1999,남자,C23-C24,담낭 및 기타담도,85세이상,37,89.2,1999남C23-C2485세이상
1999,남자,C23-C24,담낭 및 기타담도,전체,1562,6.6,1999남C23-C24전체
1999,남자,C25,췌장,00-04세,1,0.1,1999남C2500-04세
1999,남자,C25,췌장,05-09세,2,0.1,1999남C2505-09세
1999,남자,C25,췌장,10-14세,,,1999남C2510-14세
1999,남자,C25,췌장,15-19세,1,0,1999남C2515-19세
1999,남자,C25,췌장,20-24세,3,0.1,1999남C2520-24세
1999,남자,C25,췌장,25-29세,3,0.1,1999남C2525-29세
1999,남자,C25,췌장,30-34세,15,0.7,1999남C2530-34세
1999,남자,C25,췌장,35-39세,32,1.4,1999남C2535-39세
1999,남자,C25,췌장,40-44세,56,2.8,1999남C2540-44세
1999,남자,C25,췌장,45-49세,93,6.8,1999남C2545-49세
1999,남자,C25,췌장,50-54세,151,13.6,1999남C2550-54세
1999,남자,C25,췌장,55-59세,205,20.1,1999남C2555-59세
1999,남자,C25,췌장,60-64세,273,34.1,1999남C2560-64세
