진료년도,주상병코드,성별,환자수(명),청구건수(건),요양급여비용(원),보험자부담금(원)
2013,C86,남,510 ,6424 ,5462176640 ,5119756250 
2013,C86,여,318 ,3905 ,2767790210 ,2590931200 
2013,C88,남,1152 ,8859 ,2713490880 ,2539735840 
2013,C88,여,1360 ,9458 ,2287664920 ,2128094320 
2013,C90,남,2654 ,48484 ,38891359410 ,36550692530 
2013,C90,여,2352 ,42969 ,33564313270 ,31446458460 
2013,C91,남,2785 ,39956 ,28889231380 ,27116860010 
2013,C91,여,2055 ,29217 ,22583559230 ,21219918230 
2013,C92,남,5358 ,54794 ,64774261570 ,61007510180 
2013,C92,여,4303 ,42960 ,49862670090 ,46852677980 
2013,C93,남,200 ,2217 ,3063973690 ,2880944270 
2013,C93,여,137 ,1753 ,2372348300 ,2230614680 
2013,C94,남,283 ,2377 ,3085230420 ,2903999890 
2013,C94,여,202 ,1688 ,1378991480 ,1293708120 
2013,C95,남,863 ,4500 ,4198050710 ,3929359810 
2013,C95,여,708 ,4180 ,3813022290 ,3563319100 
2013,C96,남,865 ,5843 ,1519738600 ,1395646480 
2013,C96,여,529 ,3749 ,1244010520 ,1148065730 
2013,C97,남,25 ,79 ,54017570 ,49430470 
2013,C97,여,19 ,213 ,48874450 ,42948340 
2013,D00,남,1683 ,5742 ,1356340830 ,1241486710 
2013,D00,여,663 ,2172 ,430746930 ,392519830 
2013,D01,남,7506 ,22808 ,4372551780 ,4021618980 
2013,D01,여,4012 ,12513 ,2427817850 ,2211782740 
2013,D02,남,445 ,1627 ,391873340 ,345815020 
2013,D02,여,204 ,976 ,268780270 ,236352960 
2013,D03,남,202 ,645 ,84127170 ,74051580 
2013,D03,여,262 ,808 ,128982680 ,112798460 
2013,D04,남,827 ,3120 ,295756020 ,255806650 
2013,D04,여,1039 ,3549 ,496961230 ,438587550 
2013,D05,남,39 ,143 ,32362910 ,30318890 
2013,D05,여,17919 ,141208 ,26869923740 ,24917501030 
2013,D06,여,27777 ,98927 ,10197595890 ,9212969270 
2013,D07,남,491 ,1324 ,140379190 ,122597240 
2013,D07,여,702 ,2657 ,287833630 ,261149470 
2013,D09,남,1166 ,6096 ,1307945660 ,1208669730 
2013,D09,여,610 ,2191 ,406369620 ,359277400 
2013,D10,남,13773 ,29189 ,2116190220 ,1328702890 
2013,D10,여,13659 ,28422 ,1815835330 ,1138726980 
2013,D11,남,4713 ,16107 ,3087106240 ,2102198900 
2013,D11,여,4809 ,15880 ,2934397190 ,1991186100 
2013,D12,남,170742 ,270486 ,48987317220 ,31824413520 
2013,D12,여,100797 ,158912 ,27350974770 ,17938118740 
2013,D13,남,61268 ,147482 ,26339063160 ,17630825930 
2013,D13,여,58914 ,131684 ,21135490000 ,13898635960 
2013,D14,남,20040 ,34832 ,4854350430 ,3050159470 
2013,D14,여,14771 ,24156 ,3637294320 ,2327800170 
2013,D15,남,2057 ,4961 ,2666317590 ,2146772730 
2013,D15,여,2443 ,6251 ,3515802470 ,2879613740 
2013,D16,남,10548 ,25593 ,4600709150 ,3245574070 
2013,D16,여,10318 ,24477 ,3910931710 ,2730910210 
2013,D17,남,80248 ,240721 ,14667126800 ,10001299590 
2013,D17,여,70344 ,189779 ,12246548890 ,8405921190 
2013,D18,남,23696 ,49296 ,6655461150 ,4283828540 
2013,D18,여,28662 ,61311 ,7427745060 ,4712185660 
2013,D19,남,260 ,611 ,55887230 ,39259970 
2013,D19,여,237 ,649 ,72701930 ,52269880 
2013,D20,남,405 ,876 ,328924130 ,234445270 
2013,D20,여,598 ,1340 ,605428390 ,439578750 
2013,D21,남,47011 ,147715 ,9321296930 ,6379823250 
2013,D21,여,46215 ,126811 ,8459487650 ,5741633800 
2013,D22,남,8385 ,16800 ,722369610 ,367530040 
2013,D22,여,13291 ,26663 ,980523850 ,476091890 
2013,D23,남,130559 ,292532 ,11307006830 ,7348980600 
2013,D23,여,135377 ,275919 ,10448405790 ,6691121670 
2013,D24,남,1781 ,3510 ,215898550 ,138485880 
2013,D24,여,247454 ,465200 ,24859965110 ,15572686700 
2013,D25,여,293164 ,597137 ,127785195420 ,96201004810 
2013,D26,여,8037 ,12724 ,2994824950 ,2312980860 
2013,D27,여,84881 ,177340 ,44864265050 ,33490287380 
2013,D28,여,6099 ,11588 ,1271689320 ,913169830 
2013,D29,남,8827 ,25722 ,1364573190 ,899665100 
2013,D30,남,9108 ,17349 ,3070772740 ,1850835960 
2013,D30,여,7453 ,14074 ,2610110160 ,1649488900 
2013,D31,남,6346 ,13004 ,965330410 ,619896570 
2013,D31,여,8421 ,16759 ,1192301830 ,774788890 
2013,D32,남,3999 ,16060 ,8464744590 ,7721279510 
2013,D32,여,13624 ,53920 ,26523478290 ,24149784690 
2013,D33,남,6318 ,24890 ,10236561050 ,9279900720 
2013,D33,여,9487 ,38311 ,14357151410 ,12918276710 
2013,D34,남,31906 ,62388 ,3442399780 ,1932525040 
2013,D34,여,166510 ,318915 ,16205653500 ,9171361610 
2013,D35,남,12281 ,55008 ,12425315020 ,9991995630 
2013,D35,여,17391 ,73582 ,16035436630 ,13020018820 
2013,D36,남,8261 ,19373 ,2348112150 ,1653506990 
2013,D36,여,9030 ,20250 ,2556215840 ,1801798150 
2013,D37,남,14762 ,34406 ,9729035230 ,8386062360 
2013,D37,여,13432 ,31154 ,8640654570 ,7375412170 
2013,D38,남,6532 ,9652 ,2081662370 ,1554472810 
2013,D38,여,5075 ,7940 ,1752250900 ,1350658360 
2013,D39,여,8914 ,25280 ,5097730550 ,4454938810 
2013,D40,남,958 ,2082 ,225021590 ,171778070 
2013,D41,남,2711 ,5291 ,1215793330 ,936077780 
2013,D41,여,1674 ,2899 ,674987010 ,496622870 
2013,D42,남,409 ,1922 ,1248265820 ,1156734800 
2013,D42,여,865 ,3436 ,2224266560 ,2041010250 
2013,D43,남,3166 ,11970 ,5636438240 ,5060754880 
2013,D43,여,3794 ,14466 ,6533393940 ,5837918370 
2013,D44,남,5833 ,14945 ,3272788510 ,2864337600 
2013,D44,여,16489 ,30821 ,4331039190 ,3510901780 
2013,D45,남,1505 ,9007 ,861985960 ,770512490 
2013,D45,여,951 ,6600 ,797119760 ,726181030 
2013,D46,남,2142 ,33427 ,27977163980 ,26322794240 
2013,D46,여,1726 ,22185 ,14996038390 ,14059344510 
2013,D47,남,3327 ,20433 ,4886957530 ,4463854100 
2013,D47,여,3639 ,22165 ,3767208310 ,3367704180 
2013,D48,남,4175 ,11621 ,2912258980 ,2516402810 
2013,D48,여,10550 ,22139 ,4106660200 ,3522262050 
2013,D50,남,73151 ,133963 ,5675886510 ,3811179040 
2013,D50,여,284766 ,582038 ,18177386310 ,11788201360 
2013,D51,남,2085 ,9930 ,306306660 ,190194600 
2013,D51,여,1658 ,7005 ,184946750 ,113157000 
2013,D52,남,659 ,1474 ,67155680 ,43232890 
2013,D52,여,4027 ,5606 ,122852710 ,76228240 
2013,D53,남,2510 ,7363 ,389219440 ,241071090 
2013,D53,여,4172 ,8833 ,379938930 ,248082650 
2013,D55,남,42 ,76 ,3211940 ,2356520 
2013,D55,여,117 ,237 ,23525120 ,17943040 
2013,D56,남,42 ,191 ,20908000 ,17629270 
2013,D56,여,59 ,224 ,43518960 ,37857100 
2013,D57,여,6 ,12 ,222680 ,57580 
2013,D58,남,388 ,1562 ,182507530 ,123889620 
2013,D58,여,406 ,1447 ,199920860 ,138612830 
2013,D59,남,678 ,3968 ,8578197290 ,7647806200 
2013,D59,여,1005 ,4737 ,6538913050 ,5813568060 
2013,D60,남,96 ,925 ,253747430 ,224295830 
2013,D60,여,142 ,1203 ,305939570 ,269065340 
2013,D61,남,2843 ,20670 ,13762842920 ,12271816750 
2013,D61,여,3574 ,24606 ,11760220650 ,10467273230 
2013,D62,남,254 ,390 ,90436100 ,68378530 
2013,D62,여,782 ,1233 ,126091040 ,93599330 
2013,D63,남,1053 ,3703 ,315709620 ,239383280 
2013,D63,여,1547 ,4344 ,407912080 ,297162680 
2013,D64,남,39751 ,64530 ,4622870540 ,3032467960 
2013,D64,여,108413 ,173806 ,9380398050 ,6053611120 
2013,D65,남,155 ,294 ,913714710 ,762347090 
2013,D65,여,159 ,296 ,700308890 ,563593950 
2013,D66,남,1440 ,36274 ,106120564070 ,96189075280 
2013,D66,여,55 ,361 ,480642320 ,430656880 
2013,D67,남,297 ,6646 ,29806487940 ,27036095860 
2013,D67,여,6 ,19 ,40347050 ,36205550 
2013,D68,남,2342 ,6269 ,1409633150 ,1131895380 
2013,D68,여,2978 ,7658 ,2158382060 ,1707784820 
2013,D69,남,19652 ,56508 ,7002113800 ,5168210170 
2013,D69,여,27466 ,83470 ,9502511170 ,6939068520 
2013,D70,남,1640 ,4038 ,1372459500 ,1159302240 
2013,D70,여,3471 ,8662 ,2528101660 ,2142382060 
2013,D71,남,63 ,1045 ,630078260 ,568975610 
2013,D71,여,27 ,135 ,49006720 ,46976270 
2013,D72,남,6211 ,14883 ,1194580370 ,676959050 
2013,D72,여,6003 ,12949 ,862152240 ,490625020 
2013,D73,남,661 ,1513 ,498516070 ,356497870 
2013,D73,여,739 ,1603 ,436632920 ,307544950 
2013,D74,남,17 ,27 ,16730640 ,12796700 
2013,D74,여,24 ,39 ,44831510 ,34964430 
2013,D75,남,3162 ,7307 ,524245830 ,280463880 
2013,D75,여,2895 ,5460 ,525652150 ,313569230 
2013,D76,남,416 ,2102 ,1670816400 ,1476218320 
2013,D76,여,395 ,2148 ,1762691220 ,1560633510 
2013,D77,남,400 ,976 ,116450860 ,54823700 
2013,D77,여,363 ,825 ,94738080 ,46463400 
2013,D80,남,181 ,2207 ,730441580 ,648323370 
2013,D80,여,138 ,1110 ,298439380 ,262395880 
2013,D81,남,16 ,53 ,9001430 ,7605840 
2013,D81,여,20 ,140 ,6539800 ,5484500 
2013,D82,남,115 ,1030 ,193609530 ,172370750 
2013,D82,여,68 ,1327 ,95295150 ,83952620 
2013,D83,남,15 ,160 ,55939420 ,52812130 
2013,D83,여,17 ,283 ,47397470 ,42358830 
2013,D84,남,78 ,483 ,115650970 ,101558770 
2013,D84,여,116 ,429 ,91406790 ,80551320 
2013,D86,남,724 ,3464 ,429292680 ,363047050 
2013,D86,여,1270 ,6438 ,716172580 ,607402170 
2013,D89,남,187 ,571 ,98942790 ,65318820 
2013,D89,여,192 ,484 ,61052430 ,40820120 
2013,E00,남,30 ,85 ,1917630 ,1043630 
2013,E00,여,99 ,211 ,14179930 ,10336790 
2013,E01,남,81 ,151 ,6947010 ,3685770 
2013,E01,여,319 ,735 ,33704350 ,19970220 
2013,E02,남,1800 ,4909 ,194740290 ,81667160 
2013,E02,여,8341 ,25490 ,1001904400 ,469824000 
2013,E03,남,58726 ,218525 ,7856402310 ,4408358350 
2013,E03,여,343792 ,1390694 ,44065612120 ,26402862700 
2013,E04,남,70990 ,155756 ,7206490380 ,3772424180 
2013,E04,여,367584 ,832003 ,38197611140 ,20593733770 
2013,E05,남,65943 ,345392 ,15194073300 ,8264210100 
2013,E05,여,175857 ,842466 ,37224443180 ,20692139760 
2013,E06,남,17881 ,43860 ,2164144970 ,1197933060 
2013,E06,여,124308 ,324734 ,14959452320 ,8352902360 
2013,E07,남,31481 ,47714 ,2515171300 ,1514790700 
2013,E07,여,153643 ,236356 ,11268223170 ,6942473420 
2013,E10,남,50989 ,266652 ,20823845190 ,14543541260 
2013,E10,여,45823 ,247576 ,24650802360 ,17507435120 
2013,E11,남,1083906 ,7791757 ,221486123610 ,150658500440 
2013,E11,여,928770 ,7006467 ,217863396410 ,153174854260 
2013,E12,남,1513 ,5692 ,191145920 ,132270200 
2013,E12,여,1273 ,4772 ,294232240 ,207699010 
2013,E13,남,39386 ,194954 ,6559075940 ,4623167060 
2013,E13,여,34747 ,176285 ,6836019410 ,4943884180 
2013,E14,남,211655 ,1001431 ,43956373530 ,28980730310 
2013,E14,여,186451 ,893294 ,41028372280 ,27557114080 
2013,E15,남,367 ,505 ,185816030 ,135004650 
2013,E15,여,343 ,524 ,259974550 ,194396690 
2013,E16,남,11799 ,17914 ,3427659550 ,2364807140 
2013,E16,여,14310 ,21490 ,4438622100 ,3107868090 
2013,E20,남,646 ,2565 ,142942700 ,82060690 
2013,E20,여,1404 ,4718 ,188682760 ,104730720 
2013,E21,남,905 ,2946 ,381666030 ,263545930 
2013,E21,여,2569 ,7611 ,795330780 ,509151510 
2013,E22,남,1725 ,8754 ,4166588200 ,3631256050 
2013,E22,여,15799 ,70574 ,11268846810 ,7641843580 
2013,E23,남,6202 ,31582 ,3570251640 ,2054027890 
2013,E23,여,8708 ,35049 ,4010592140 ,2530193930 
2013,E24,남,927 ,3977 ,496967620 ,403442070 
2013,E24,여,3652 ,16321 ,2280785690 ,1870507660 
2013,E25,남,480 ,2665 ,164536940 ,142584460 
2013,E25,여,621 ,3206 ,253547220 ,227339930 
2013,E26,남,581 ,2594 ,358538960 ,236851150 
2013,E26,여,650 ,2746 ,363007890 ,239803320 
2013,E27,남,3808 ,13113 ,1564225160 ,1145015960 
2013,E27,여,7371 ,26627 ,3207553120 ,2394094180 
2013,E28,여,36777 ,84700 ,2253203150 ,1241152530 
2013,E29,남,6163 ,15824 ,624700500 ,322903780 
2013,E30,남,6677 ,27778 ,1719575940 ,735310490 
2013,E30,여,65218 ,350871 ,34274574850 ,15259662610 
2013,E31,남,12 ,87 ,12261040 ,10031060 
2013,E31,여,9 ,26 ,7900380 ,6217160 
2013,E32,남,431 ,714 ,115775810 ,81519350 
2013,E32,여,388 ,700 ,127115550 ,90337850 
2013,E34,남,16976 ,49690 ,3578108740 ,1764888880 
2013,E34,여,16065 ,45923 ,2888687540 ,1406375070 
2013,E35,남,893 ,1510 ,97309870 ,43249390 
2013,E35,여,3064 ,4454 ,312262250 ,161289030 
2013,E40,남,5 ,10 ,3637280 ,2087590 
2013,E40,여,7 ,17 ,5707630 ,4194320 
2013,E41,남,151 ,254 ,22210680 ,18998060 
2013,E41,여,300 ,438 ,55886230 ,47720240 
2013,E42,남,8 ,27 ,23411790 ,17124830 
2013,E42,여,21 ,24 ,674510 ,328810 
2013,E43,남,28 ,58 ,39489540 ,30915330 
2013,E43,여,66 ,273 ,42386620 ,32685000 
2013,E44,남,610 ,992 ,89192010 ,66739450 
2013,E44,여,1043 ,1577 ,115649420 ,84502440 
2013,E45,남,28 ,32 ,886390 ,514690 
2013,E45,여,33 ,42 ,1980920 ,1216000 
2013,E46,남,767 ,2164 ,169061510 ,125866250 
2013,E46,여,1302 ,2538 ,236157370 ,177202970 
2013,E50,남,11384 ,18176 ,296986360 ,208581870 
2013,E50,여,23825 ,38276 ,646819930 ,448753110 
2013,E51,남,689 ,2661 ,1750125990 ,1269620500 
2013,E51,여,172 ,582 ,359665020 ,271108620 
2013,E52,남,12 ,32 ,3628240 ,2558560 
2013,E52,여,2 ,4 ,57570 ,20270 
2013,E53,남,1363 ,2984 ,123193050 ,71246560 
2013,E53,여,1830 ,3555 ,69818990 ,43462940 
2013,E54,남,59 ,132 ,1574870 ,1218870 
2013,E54,여,98 ,220 ,2834380 ,2019580 
2013,E55,남,5003 ,10012 ,329658860 ,216466010 
2013,E55,여,13726 ,26869 ,681606630 ,417822460 
2013,E56,남,734 ,1381 ,28586530 ,18614080 
2013,E56,여,1667 ,2931 ,82312970 ,56032650 
2013,E58,남,1277 ,2217 ,31196670 ,22307390 
2013,E58,여,7282 ,14513 ,186118930 ,134516940 
2013,E59,남,1 ,2 ,47780 ,23980 
2013,E59,여,13 ,34 ,786880 ,480980 
2013,E60,남,67 ,143 ,4652300 ,2163940 
2013,E60,여,82 ,146 ,7843440 ,5497480 
2013,E61,남,1376 ,2415 ,66200140 ,39332230 
2013,E61,여,2647 ,4303 ,125182560 ,77162110 
2013,E63,남,1009 ,1620 ,107582590 ,79772210 
2013,E63,여,2112 ,3485 ,178617550 ,127406320 
2013,E64,남,219 ,402 ,16187790 ,11382800 
2013,E64,여,394 ,741 ,16872320 ,10696610 
2013,E65,남,141 ,220 ,5348130 ,2305630 
2013,E65,여,329 ,475 ,8031670 ,4193770 
2013,E66,남,2387 ,3790 ,74973720 ,44764970 
2013,E66,여,14138 ,28273 ,355301090 ,244513510 
2013,E67,남,263 ,302 ,6570390 ,4384890 
2013,E67,여,451 ,497 ,9176810 ,5653110 
2013,E68,남,4 ,4 ,66550 ,40750 
2013,E68,여,2 ,3 ,51590 ,34890 
2013,E70,남,236 ,1105 ,1323862160 ,1200708330 
2013,E70,여,182 ,1132 ,749060770 ,678961100 
2013,E71,남,195 ,2067 ,512053350 ,454732670 
2013,E71,여,127 ,1279 ,245752660 ,220432850 
2013,E72,남,331 ,2447 ,602165890 ,529905430 
2013,E72,여,196 ,970 ,449971980 ,404165700 
2013,E73,남,1066 ,1619 ,25592150 ,19194330 
2013,E73,여,991 ,1554 ,122928210 ,106796410 
2013,E74,남,458 ,1830 ,2734161110 ,2483181440 
2013,E74,여,433 ,1626 ,3001784870 ,2708902270 
2013,E75,남,429 ,2845 ,11957410530 ,10785487080 
2013,E75,여,447 ,2303 ,7958324610 ,7164381770 
2013,E76,남,127 ,5902 ,22162301640 ,20304933580 
2013,E76,여,65 ,1064 ,2644832930 ,2404853870 
2013,E77,남,27 ,60 ,8667840 ,7683500 
2013,E77,여,29 ,98 ,7664630 ,6567800 
2013,E78,남,508411 ,1365295 ,27786239980 ,17653888890 
2013,E78,여,784812 ,2540197 ,45776463320 ,30456508670 
2013,E79,남,5505 ,12971 ,397896690 ,225357370 
2013,E79,여,1145 ,2698 ,74631390 ,47386300 
2013,E80,남,2161 ,3846 ,283046950 ,182202470 
2013,E80,여,1129 ,3053 ,189897690 ,135731560 
2013,E83,남,4182 ,12811 ,1587433500 ,1326617300 
2013,E83,여,12915 ,29327 ,1925492150 ,1518496580 
2013,E84,남,94 ,236 ,44675390 ,38586860 
2013,E84,여,70 ,173 ,127794750 ,112836830 
2013,E85,남,318 ,1805 ,718078930 ,628887260 
2013,E85,여,258 ,1835 ,739965400 ,655641480 
2013,E86,남,28104 ,37734 ,1604693240 ,1113121180 
2013,E86,여,40232 ,54909 ,2161018420 ,1486481980 
2013,E87,남,14663 ,27019 ,7602966760 ,5681506520 
2013,E87,여,20703 ,38976 ,9703053830 ,7186781810 
2013,E88,남,3879 ,10252 ,582695140 ,328055810 
2013,E88,여,3694 ,8334 ,604369910 ,392192460 
2013,E89,남,2811 ,8220 ,322564520 ,167021430 
2013,E89,여,13323 ,41509 ,1546983800 ,832433120 
2013,E90,남,91 ,218 ,8437640 ,4277100 
2013,E90,여,146 ,243 ,13147790 ,8650250 
2013,F00,남,66794 ,365862 ,160663816100 ,117451583870 
2013,F00,여,174438 ,1043440 ,558125070290 ,409227734750 
2013,F01,남,14111 ,57437 ,24136704520 ,17657256300 
2013,F01,여,25161 ,110160 ,54421718660 ,39896579060 
2013,F02,남,1433 ,5820 ,2488520520 ,1864970110 
2013,F02,여,2139 ,8557 ,2597914940 ,1947506940 
2013,F03,남,22422 ,76483 ,40997082610 ,29784615490 
2013,F03,여,51854 ,198194 ,134859713370 ,98548951740 
2013,F04,남,162 ,764 ,78377530 ,55162890 
2013,F04,여,206 ,1085 ,54297920 ,36417830 
2013,F05,남,2984 ,8186 ,1885598550 ,1339135610 
2013,F05,여,3443 ,10157 ,2158286040 ,1547445200 
2013,F06,남,36317 ,115472 ,15719378130 ,11193030990 
2013,F06,여,67638 ,191396 ,14767317950 ,10051725840 
2013,F07,남,4863 ,16717 ,4734882820 ,3460094980 
2013,F07,여,3764 ,9281 ,1259169290 ,879102460 
2013,F09,남,953 ,4154 ,1457765890 ,1095706470 
2013,F09,여,827 ,3444 ,1668919680 ,1236933440 
2013,F10,남,61533 ,294844 ,194153753330 ,145045856680 
2013,F10,여,14512 ,58535 ,21123328680 ,15526777040 
2013,F11,남,102 ,306 ,49403780 ,34944900 
2013,F11,여,53 ,159 ,49953500 ,36776860 
2013,F12,남,29 ,132 ,32338990 ,23091420 
2013,F12,여,17 ,31 ,11227760 ,8244460 
2013,F13,남,596 ,1532 ,397763580 ,288506280 
2013,F13,여,1321 ,2315 ,735768190 ,527261520 
2013,F14,남,13 ,58 ,1767890 ,1112240 
2013,F14,여,16 ,32 ,13894860 ,9928870 
2013,F15,남,156 ,578 ,58247310 ,39358510 
2013,F15,여,69 ,199 ,36436790 ,25228750 
2013,F16,남,93 ,348 ,100099530 ,75472120 
2013,F16,여,24 ,100 ,21707630 ,16004160 
2013,F17,남,1947 ,3635 ,83435980 ,44717860 
2013,F17,여,254 ,438 ,14202330 ,8418030 
2013,F18,남,196 ,617 ,353048540 ,264545230 
2013,F18,여,85 ,206 ,42659100 ,30787570 
2013,F19,남,1191 ,2207 ,971257080 ,718501760 
2013,F19,여,1890 ,2928 ,1237768430 ,897058190 
2013,F20,남,49077 ,565501 ,161423626120 ,132185815540 
2013,F20,여,53231 ,599751 ,140987245700 ,115475982720 
2013,F21,남,842 ,7636 ,692389110 ,542064630 
2013,F21,여,588 ,5343 ,369033750 ,292097910 
2013,F22,남,4322 ,30513 ,8403857730 ,6491075550 
2013,F22,여,4576 ,32274 ,4728148760 ,3652410660 
2013,F23,남,2386 ,15889 ,2935468740 ,2287534200 
2013,F23,여,3618 ,24542 ,3075353060 ,2348385150 
2013,F24,남,54 ,252 ,63065430 ,52308440 
2013,F24,여,54 ,291 ,29047020 ,22187510 
2013,F25,남,3975 ,44606 ,8161970940 ,6707445350 
2013,F25,여,6165 ,70484 ,10784304750 ,8884869140 
2013,F28,남,1366 ,10063 ,1909221260 ,1478575140 
2013,F28,여,1761 ,12755 ,1828951660 ,1410614480 
2013,F29,남,6388 ,45504 ,9119786380 ,7104351460 
2013,F29,여,7842 ,54542 ,8721642850 ,6760283000 
2013,F30,남,1162 ,7099 ,960976770 ,689663060 
2013,F30,여,1495 ,9174 ,1055544390 ,751688210 
2013,F31,남,29576 ,263031 ,36283285650 ,25962209370 
2013,F31,여,42112 ,389565 ,42119972780 ,29735848280 
2013,F32,남,164943 ,1059203 ,61897913980 ,42075025670 
2013,F32,여,358293 ,2419474 ,123798755130 ,83508741610 
2013,F33,남,21255 ,158415 ,9367544020 ,6595122820 
2013,F33,여,55529 ,423840 ,21579862420 ,14897240970 
2013,F34,남,18476 ,128341 ,5210909000 ,3570757570 
2013,F34,여,40021 ,274485 ,10234141440 ,7031433360 
2013,F38,남,6547 ,26299 ,815429940 ,581366390 
2013,F38,여,13194 ,52143 ,1457935420 ,1034068760 
2013,F39,남,4091 ,17546 ,1107154460 ,748692250 
2013,F39,여,7497 ,29989 ,1581199510 ,1055363620 
2013,F40,남,18197 ,94766 ,4014103220 ,2621743010 
2013,F40,여,16394 ,75497 ,2951868500 ,1931691020 
2013,F41,남,178029 ,896133 ,32779050990 ,21668134810 
2013,F41,여,315968 ,1436958 ,49922865190 ,33357779190 
2013,F42,남,12989 ,110220 ,6315997730 ,4222359370 
2013,F42,여,9436 ,75698 ,3810025820 ,2557739800 
2013,F43,남,42985 ,149722 ,7871230950 ,5149558880 
2013,F43,여,66140 ,224986 ,10908033000 ,7126360980 
2013,F44,남,809 ,3267 ,333811580 ,226579410 
2013,F44,여,2135 ,9605 ,771462090 ,510791710 
2013,F45,남,45733 ,166848 ,5725435870 ,3780555670 
2013,F45,여,87439 ,325472 ,11965965530 ,7952812890 
2013,F48,남,39097 ,87941 ,2463097400 ,1650330880 
2013,F48,여,71239 ,152047 ,3857133250 ,2611532310 
2013,F50,남,1297 ,2634 ,142020470 ,97772050 
2013,F50,여,6127 ,23273 ,1627352050 ,1131041350 
2013,F51,남,104270 ,415181 ,10416125540 ,7091224340 
2013,F51,여,162738 ,623436 ,14552479450 ,9990290210 
2013,F52,남,5365 ,8482 ,105789200 ,69218000 
2013,F52,여,326 ,599 ,10711960 ,7398260 
2013,F53,여,255 ,1015 ,104697390 ,71295720 
2013,F54,남,431 ,774 ,24385380 ,16548550 
2013,F54,여,743 ,1211 ,29334230 ,20611440 
2013,F55,남,65 ,124 ,21693370 ,15068250 
2013,F55,여,82 ,126 ,13207150 ,7962550 
2013,F59,남,93 ,157 ,9528070 ,6729150 
2013,F59,여,285 ,434 ,15561680 ,10615600 
2013,F60,남,2916 ,16205 ,3334542360 ,2393924840 
2013,F60,여,1975 ,11640 ,1589895200 ,1116393650 
2013,F61,남,55 ,228 ,63331370 ,45510510 
2013,F61,여,23 ,127 ,15460100 ,10979600 
2013,F62,남,59 ,234 ,55830700 ,40142420 
2013,F62,여,45 ,176 ,33647380 ,25810740 
2013,F63,남,3839 ,16230 ,3025895290 ,2158425860 
2013,F63,여,1009 ,3754 ,444955630 ,313629970 
2013,F64,남,378 ,1685 ,85376850 ,53624440 
2013,F64,여,222 ,688 ,21259310 ,13556210 
2013,F65,남,161 ,780 ,104716450 ,71882400 
2013,F65,여,6 ,11 ,341930 ,179730 
2013,F66,남,318 ,774 ,68225560 ,50419230 
2013,F66,여,195 ,404 ,10151550 ,6843550 
2013,F68,남,125 ,441 ,124609290 ,87068510 
2013,F68,여,98 ,340 ,26381320 ,17541530 
2013,F69,남,145 ,374 ,61369950 ,41284510 
2013,F69,여,96 ,191 ,19127700 ,12654160 
2013,F70,남,6869 ,32973 ,4511898500 ,3318451300 
2013,F70,여,3329 ,14426 ,1761605530 ,1282051050 
2013,F71,남,3543 ,20344 ,3717617020 ,2791541020 
2013,F71,여,1948 ,10233 ,1484751020 ,1115373280 
2013,F72,남,1663 ,11006 ,1515712650 ,1135930030 
2013,F72,여,851 ,5319 ,588303770 ,436548930 
2013,F73,남,428 ,2864 ,503978300 ,374414560 
2013,F73,여,213 ,1737 ,350148110 ,273836530 
2013,F78,남,711 ,4390 ,884318690 ,670759650 
2013,F78,여,336 ,1829 ,297286130 ,225207610 
2013,F79,남,2744 ,13227 ,3549868560 ,2627706520 
2013,F79,여,1420 ,6736 ,1593961530 ,1189922840 
2013,F80,남,11197 ,47970 ,1598434320 ,1084968190 
2013,F80,여,3838 ,14546 ,451223140 ,300964860 
2013,F81,남,945 ,4051 ,198423790 ,130856150 
2013,F81,여,429 ,1634 ,85023370 ,54640070 
2013,F82,남,358 ,5242 ,224551790 ,159948770 
2013,F82,여,267 ,4218 ,245214000 ,193234150 
2013,F83,남,239 ,3643 ,143926670 ,103873030 
2013,F83,여,100 ,2943 ,96546930 ,73051400 
2013,F84,남,12160 ,123500 ,8109037240 ,5815348570 
2013,F84,여,2905 ,35621 ,2236067490 ,1721973840 
2013,F88,남,83 ,309 ,30833130 ,23168780 
2013,F88,여,37 ,188 ,13868110 ,10507240 
2013,F89,남,569 ,4180 ,162613250 ,112127380 
2013,F89,여,292 ,2452 ,102278600 ,68498930 
2013,F90,남,53422 ,465152 ,22348923390 ,15044789870 
2013,F90,여,13197 ,106539 ,5181867190 ,3533929780 
2013,F91,남,2100 ,10414 ,1362255770 ,996809430 
2013,F91,여,785 ,3270 ,616784070 ,453712940 
2013,F92,남,1545 ,8725 ,473915240 ,335111990 
